LibID	QualityFilter	Replicate1_NumReads	Replicate2_NumReads	Replicate1_ExpressionMean	Replicate2_ExpressionMean	Replicate1_ExpressionNoise	Replicate2_ExpressionNoise
1880.000000	1.000000	3051.000000	4469.000000	2.407200	2.491400	0.027889	0.031684
1881.000000	1.000000	4852.000000	8680.000000	4.551800	4.720100	0.027756	0.029618
1882.000000	1.000000	1461.000000	1593.000000	2.224600	2.221300	0.030102	0.020938
1883.000000	0.000000	4855.000000	4199.000000	4.319500	4.189200	0.022741	0.024025
1884.000000	1.000000	1043.000000	1774.000000	2.104800	2.147000	0.016900	0.023348
1885.000000	1.000000	9357.000000	5271.000000	3.688800	3.949100	0.020880	0.028023
1886.000000	0.000000	620.000000	2921.000000	2.099800	2.353700	0.020996	0.021727
1887.000000	1.000000	8897.000000	8228.000000	4.064300	4.421100	0.022500	0.043597
1888.000000	0.000000	2127.000000	1383.000000	2.301800	2.492400	0.021934	0.019909
1889.000000	1.000000	4776.000000	4010.000000	4.738000	5.241000	0.020449	0.023654
1890.000000	1.000000	2600.000000	5186.000000	2.344600	2.567900	0.019656	0.024524
1891.000000	1.000000	6660.000000	8739.000000	5.202300	5.320600	0.017292	0.034373
1892.000000	0.000000	499.000000	1254.000000	1.927000	2.069000	0.025313	0.021580
1893.000000	1.000000	6244.000000	7156.000000	4.395600	4.551600	0.041412	0.035119
1894.000000	1.000000	1068.000000	2394.000000	2.303100	2.439600	0.014617	0.031577
1895.000000	0.000000	6763.000000	4151.000000	3.661200	3.760200	0.019994	0.031329
1896.000000	1.000000	1234.000000	3123.000000	1.769200	1.896500	0.020736	0.031684
1897.000000	0.000000	6545.000000	5625.000000	3.362900	3.449200	0.026634	0.038103
1898.000000	1.000000	1638.000000	1814.000000	1.955500	1.932300	0.024712	0.031648
1899.000000	1.000000	6784.000000	6405.000000	3.619400	3.960000	0.021112	0.022892
1900.000000	1.000000	3321.000000	7992.000000	0.933800	0.962100	0.079637	0.048664
1901.000000	1.000000	9269.000000	11297.000000	2.945400	3.189000	0.035570	0.059438
1902.000000	1.000000	3974.000000	6563.000000	0.258800	0.304700	0.105365	0.153429
1903.000000	1.000000	7833.000000	8514.000000	2.673000	2.789400	0.023593	0.028866
1904.000000	1.000000	3101.000000	5360.000000	0.464600	0.478800	0.113771	0.082369
1905.000000	1.000000	10904.000000	11205.000000	2.779700	2.769600	0.040321	0.085556
1906.000000	0.000000	1667.000000	4170.000000	0.550200	0.565900	0.070331	0.071396
1907.000000	1.000000	11327.000000	11676.000000	2.515000	2.632200	0.045839	0.042025
1908.000000	1.000000	2947.000000	5406.000000	0.850000	0.907600	0.069590	0.060172
1909.000000	1.000000	10246.000000	7388.000000	2.983900	3.262600	0.036672	0.054149
1910.000000	1.000000	2205.000000	6053.000000	1.431900	1.386500	0.066409	0.076508
1911.000000	1.000000	7576.000000	7212.000000	4.079000	4.420800	0.037249	0.055272
1912.000000	1.000000	3641.000000	7095.000000	0.927700	0.955400	0.066822	0.059536
1913.000000	1.000000	7659.000000	10916.000000	4.867900	5.172500	0.042601	0.041861
1914.000000	0.000000	2372.000000	6493.000000	0.720100	0.682800	0.102144	0.083984
1915.000000	1.000000	8754.000000	5476.000000	2.933600	3.117300	0.040240	0.042230
1916.000000	1.000000	2120.000000	4221.000000	0.778900	0.775400	0.092112	0.099414
1917.000000	1.000000	6150.000000	9420.000000	3.061800	3.160500	0.035269	0.042684
1918.000000	1.000000	3134.000000	7426.000000	0.751000	0.758000	0.109296	0.077340
1919.000000	1.000000	8311.000000	9958.000000	3.436900	3.647500	0.026115	0.040643
1920.000000	1.000000	2749.000000	6903.000000	0.761200	0.819300	0.069327	0.078568
1921.000000	1.000000	11073.000000	10592.000000	3.065800	3.214500	0.025632	0.034188
1922.000000	1.000000	3789.000000	7612.000000	0.721700	0.738600	0.080826	0.080146
1923.000000	1.000000	9059.000000	8427.000000	3.443100	3.670400	0.031258	0.042312
1924.000000	1.000000	3219.000000	7245.000000	0.831900	0.843500	0.057552	0.059195
1925.000000	1.000000	13219.000000	10856.000000	3.178500	3.431100	0.033599	0.044944
1926.000000	1.000000	2911.000000	7993.000000	0.651600	0.694500	0.081111	0.109495
1927.000000	1.000000	17344.000000	18326.000000	3.483300	3.743200	0.027490	0.036138
1928.000000	1.000000	5056.000000	7341.000000	0.490900	0.513800	0.099477	0.120409
1929.000000	1.000000	11976.000000	11360.000000	3.206800	3.362400	0.024461	0.047350
1930.000000	1.000000	6874.000000	11954.000000	0.776900	0.808900	0.070596	0.087853
1931.000000	1.000000	14970.000000	12821.000000	3.524300	3.585300	0.031791	0.048797
1932.000000	1.000000	7997.000000	12378.000000	0.804200	0.807800	0.076231	0.067185
1933.000000	1.000000	13226.000000	18002.000000	3.980600	4.003000	0.033015	0.041168
1934.000000	1.000000	7052.000000	10780.000000	1.194600	1.203700	0.053453	0.073821
1935.000000	1.000000	15245.000000	16635.000000	3.548600	3.701200	0.027324	0.030660
1936.000000	1.000000	4338.000000	4049.000000	0.626200	0.681800	0.085790	0.101633
1937.000000	1.000000	8741.000000	9368.000000	2.910600	3.053100	0.033746	0.040401
1938.000000	0.000000	2859.000000	8631.000000	0.755500	0.791300	0.084739	0.070969
1939.000000	1.000000	25315.000000	15312.000000	2.955700	3.099900	0.039720	0.048005
1940.000000	1.000000	3208.000000	1088.000000	6.706500	7.826400	0.187316	0.050445
1941.000000	0.000000	882.000000	3310.000000	9.079000	11.988500	0.095605	0.095543
1942.000000	1.000000	2808.000000	326.000000	6.406000	6.377800	0.120548	0.055838
1943.000000	1.000000	1858.000000	3823.000000	14.598900	14.862800	0.060812	0.047786
1944.000000	0.000000	1023.000000	466.000000	4.975900	5.689400	0.118474	0.001681
1945.000000	0.000000	1025.000000	2449.000000	9.339200	9.377300	0.085031	0.079073
1946.000000	1.000000	1657.000000	715.000000	7.841900	10.378600	0.093391	0.052304
1947.000000	1.000000	1512.000000	2114.000000	13.206500	10.883300	0.072738	0.096348
1948.000000	1.000000	1411.000000	687.000000	10.429100	9.403100	0.094802	0.110224
1949.000000	0.000000	970.000000	2929.000000	3.243700	15.274800	0.019684	0.063152
1950.000000	1.000000	1764.000000	188.000000	12.744700	13.610300	0.070756	0.058806
1951.000000	1.000000	1808.000000	1388.000000	16.184500	17.276900	0.061951	0.107518
1952.000000	0.000000	900.000000	334.000000	5.983400	4.760300	0.048885	0.027789
1953.000000	1.000000	1455.000000	1970.000000	11.088500	13.743700	0.047089	0.062901
1954.000000	0.000000	1147.000000	827.000000	11.927700	13.064600	0.091264	0.018714
1955.000000	0.000000	1426.000000	1331.000000	15.488700	18.379100	0.070809	0.066771
1956.000000	1.000000	2400.000000	1939.000000	15.702700	16.846900	0.045710	0.057408
1957.000000	0.000000	1642.000000	3585.000000	20.049600	19.778400	0.054429	0.065536
1958.000000	0.000000	2013.000000	867.000000	13.384300	6.522500	0.040885	0.006084
1959.000000	0.000000	2746.000000	3008.000000	16.773000	18.238400	0.082140	0.074693
1960.000000	1.000000	3213.000000	1268.000000	12.119200	14.034900	0.080770	0.077953
1961.000000	1.000000	3054.000000	5418.000000	17.805500	19.503300	0.050266	0.041209
1962.000000	0.000000	1540.000000	53.000000	10.349700	18.068800	0.114312	0.212429
1963.000000	0.000000	3114.000000	3661.000000	16.934300	17.253700	0.065998	0.046311
1964.000000	0.000000	507.000000	626.000000	6.334700	12.632600	0.067081	0.047263
1965.000000	1.000000	1627.000000	1963.000000	20.493800	21.658900	0.028157	0.045326
1966.000000	1.000000	1264.000000	1066.000000	11.137900	11.412100	0.064313	0.044944
1967.000000	1.000000	1389.000000	3530.000000	17.496300	20.284500	0.047219	0.057552
1968.000000	1.000000	1298.000000	2309.000000	19.668900	20.525300	0.046268	0.052395
1969.000000	0.000000	1844.000000	5077.000000	23.836100	24.848600	0.113771	0.124186
1970.000000	1.000000	2184.000000	1797.000000	13.892800	14.397300	0.081510	0.051484
1971.000000	0.000000	772.000000	1450.000000	16.506500	22.439400	0.080146	0.041943
1972.000000	0.000000	656.000000	1138.000000	5.436300	4.335500	0.110091	0.128164
1973.000000	0.000000	1350.000000	1199.000000	10.687400	9.489300	0.079355	0.006839
1974.000000	0.000000	1625.000000	770.000000	15.453500	16.862800	0.061306	0.038809
1975.000000	0.000000	2486.000000	3962.000000	19.717200	20.787700	0.067548	0.034447
1976.000000	1.000000	1593.000000	2162.000000	9.850000	10.803800	0.055602	0.051893
1977.000000	1.000000	3716.000000	2477.000000	15.443700	16.552200	0.043098	0.051847
1978.000000	1.000000	1798.000000	1722.000000	13.310700	14.339900	0.081282	0.039442
1979.000000	1.000000	1493.000000	1370.000000	17.158100	19.047900	0.121522	0.037558
1980.000000	0.000000	1020.000000	390.000000	12.388200	12.691600	0.096845	0.018796
1981.000000	1.000000	2412.000000	988.000000	18.394600	19.704600	0.029929	0.027922
1982.000000	1.000000	3997.000000	8601.000000	1.047600	1.080700	0.300633	0.267186
1983.000000	1.000000	10296.000000	15178.000000	6.231900	6.941200	0.160480	0.188356
1984.000000	1.000000	4943.000000	10817.000000	1.458400	1.486500	0.241081	0.267186
1985.000000	1.000000	11795.000000	22338.000000	8.248600	9.099300	0.127806	0.221370
1986.000000	1.000000	9147.000000	16851.000000	1.042300	1.056300	0.329706	0.314721
1987.000000	1.000000	5965.000000	17389.000000	7.165700	7.662600	0.128881	0.124186
1988.000000	1.000000	4511.000000	8994.000000	0.791000	0.837500	0.425495	0.317194
1989.000000	0.000000	6127.000000	14258.000000	3.991800	4.345000	0.270400	0.224960
1990.000000	1.000000	8831.000000	13820.000000	2.338100	2.248500	0.269361	0.169579
1991.000000	0.000000	8621.000000	23909.000000	7.662200	8.348900	0.110423	0.228102
1992.000000	1.000000	6050.000000	9976.000000	1.212700	1.083700	0.357126	0.230496
1993.000000	1.000000	6917.000000	8239.000000	7.047700	7.500900	0.096100	0.087379
1994.000000	1.000000	6429.000000	10374.000000	1.117800	1.033900	0.383780	0.322397
1995.000000	1.000000	9033.000000	16256.000000	5.149500	5.171100	0.189660	0.186710
1996.000000	1.000000	5115.000000	6641.000000	0.870600	0.762400	0.394635	0.303160
1997.000000	1.000000	16968.000000	21983.000000	5.156900	5.224700	0.238828	0.270816
1998.000000	1.000000	3869.000000	6413.000000	1.674600	1.711600	0.274995	0.169168
1999.000000	1.000000	10663.000000	16353.000000	7.964400	8.136100	0.116622	0.094065
2000.000000	0.000000	5248.000000	11481.000000	3.637800	3.942800	0.185933	0.191056
2001.000000	1.000000	16366.000000	24933.000000	11.929200	12.483000	0.094741	0.085615
2002.000000	1.000000	5721.000000	14406.000000	1.779300	1.953600	0.149305	0.214925
2003.000000	1.000000	12011.000000	20572.000000	8.335800	7.831700	0.123974	0.152725
2004.000000	1.000000	3886.000000	8537.000000	1.253200	1.304400	0.275100	0.208210
2005.000000	1.000000	8797.000000	11748.000000	5.810900	5.977900	0.115668	0.180795
2006.000000	1.000000	6464.000000	13895.000000	3.216700	3.417500	0.247705	0.248901
2007.000000	0.000000	18283.000000	20730.000000	11.821400	12.057200	0.068435	0.150777
2008.000000	1.000000	6213.000000	7303.000000	1.872000	2.135500	0.218089	0.240885
2009.000000	1.000000	8182.000000	15125.000000	7.687800	8.167300	0.061454	0.105560
2010.000000	0.000000	3946.000000	7623.000000	2.092800	2.442300	0.058806	0.107650
2011.000000	1.000000	17276.000000	25295.000000	11.663600	11.685500	0.070543	0.090300
2012.000000	1.000000	5187.000000	7471.000000	2.143500	2.221900	0.233192	0.226671
2013.000000	1.000000	12974.000000	16788.000000	7.864500	7.685900	0.104846	0.102208
2014.000000	1.000000	6582.000000	12926.000000	1.438300	1.511000	0.228197	0.140925
2015.000000	1.000000	23169.000000	25796.000000	6.541800	6.895900	0.082197	0.088387
2016.000000	1.000000	7666.000000	9379.000000	3.228400	3.259000	0.176988	0.201960
2017.000000	1.000000	21112.000000	17612.000000	9.847900	9.140200	0.099540	0.063303
2018.000000	1.000000	4733.000000	2962.000000	2.496300	2.382400	0.241376	0.185847
2019.000000	1.000000	22256.000000	25200.000000	10.447600	10.936500	0.099099	0.107256
2020.000000	1.000000	5225.000000	4088.000000	2.062200	2.103000	0.220712	0.208301
2021.000000	1.000000	17384.000000	21230.000000	8.884200	9.313200	0.083984	0.102784
2022.000000	0.000000	6692.000000	5551.000000	3.426500	3.743500	0.234353	0.148071
2023.000000	1.000000	21295.000000	23649.000000	10.211100	10.172100	0.104329	0.126238
2024.000000	1.000000	1726.000000	1867.000000	14.628500	15.351500	0.051756	0.066874
2025.000000	1.000000	9684.000000	8528.000000	17.281600	17.469300	0.070969	0.052854
2026.000000	1.000000	1077.000000	1549.000000	9.915600	10.847500	0.053130	0.079693
2027.000000	1.000000	7296.000000	9263.000000	14.061600	14.281300	0.057360	0.048444
2028.000000	0.000000	1256.000000	896.000000	10.294500	11.293100	0.080826	0.039006
2029.000000	1.000000	2394.000000	1618.000000	15.085800	15.742000	0.071931	0.102464
2030.000000	0.000000	650.000000	1047.000000	10.838600	12.947000	0.013666	0.063001
2031.000000	1.000000	4084.000000	2281.000000	16.131000	16.197100	0.064009	0.058081
2032.000000	1.000000	1309.000000	1146.000000	10.102300	9.033700	0.139652	0.073549
2033.000000	1.000000	4557.000000	4516.000000	11.829900	11.332000	0.106602	0.073062
2034.000000	0.000000	1632.000000	4749.000000	14.061800	13.487500	0.104652	0.080770
2035.000000	1.000000	6340.000000	6097.000000	15.160700	14.980200	0.090541	0.060123
2036.000000	0.000000	1464.000000	2724.000000	16.328000	15.232100	0.110956	0.028190
2037.000000	1.000000	4662.000000	3412.000000	16.946300	15.807500	0.090000	0.182927
2038.000000	1.000000	2335.000000	3617.000000	16.937200	18.872800	0.059049	0.067029
2039.000000	1.000000	10239.000000	13970.000000	19.287900	19.511300	0.057648	0.051257
2040.000000	0.000000	2759.000000	1511.000000	17.956400	18.346900	0.053407	0.080486
2041.000000	1.000000	10470.000000	9095.000000	18.776900	19.222200	0.047655	0.046916
2042.000000	0.000000	1897.000000	2430.000000	9.344700	9.613400	0.134762	0.101889
2043.000000	1.000000	11540.000000	10774.000000	11.622100	10.777600	0.118267	0.109892
2044.000000	1.000000	1176.000000	3349.000000	9.392000	9.132300	0.115057	0.100679
2045.000000	1.000000	8611.000000	7946.000000	10.891000	10.449300	0.096970	0.066512
2046.000000	0.000000	642.000000	3318.000000	12.204800	13.286300	0.040280	0.057264
2047.000000	1.000000	12610.000000	6928.000000	13.580100	12.773300	0.103041	0.058612
2048.000000	1.000000	2156.000000	4017.000000	17.326100	17.812900	0.072415	0.039920
2049.000000	1.000000	5288.000000	10609.000000	19.910900	19.931700	0.062700	0.042725
2050.000000	1.000000	1584.000000	1788.000000	17.921900	18.021900	0.061752	0.051665
2051.000000	0.000000	9724.000000	9404.000000	20.392600	21.623900	0.032652	0.041128
2052.000000	1.000000	2379.000000	3709.000000	13.518700	13.926700	0.100362	0.070172
2053.000000	1.000000	6124.000000	10770.000000	14.724500	14.392100	0.089880	0.062650
2054.000000	0.000000	782.000000	2651.000000	12.242400	14.894600	0.063857	0.049684
2055.000000	1.000000	7068.000000	9937.000000	16.720200	17.293000	0.054896	0.057025
2056.000000	1.000000	2354.000000	2111.000000	15.741300	15.336200	0.084506	0.042890
2057.000000	1.000000	8842.000000	11198.000000	20.276700	20.901900	0.041575	0.046354
2058.000000	0.000000	1371.000000	1124.000000	15.953800	16.395200	0.093452	0.055084
2059.000000	1.000000	9037.000000	11842.000000	17.051200	19.093900	0.054896	0.073821
2060.000000	1.000000	1121.000000	3462.000000	15.661900	16.692200	0.037908	0.053176
2061.000000	1.000000	10979.000000	8239.000000	17.761500	18.220400	0.065178	0.064821
2062.000000	1.000000	1530.000000	6678.000000	16.118100	17.050600	0.062600	0.055413
2063.000000	1.000000	3807.000000	7007.000000	18.698800	19.161300	0.045924	0.046916
2064.000000	1.000000	2023.000000	5370.000000	15.636900	18.156600	0.064110	0.053361
2065.000000	1.000000	7534.000000	10421.000000	18.742900	20.356100	0.047742	0.042684
2066.000000	1.000000	3768.000000	8456.000000	6.660800	7.109900	0.045071	0.065382
2067.000000	1.000000	15007.000000	32522.000000	16.853900	17.718000	0.053731	0.059976
2068.000000	1.000000	2782.000000	12176.000000	4.001500	4.181600	0.054289	0.061951
2069.000000	1.000000	12575.000000	20995.000000	13.787500	13.921800	0.055980	0.046699
2070.000000	0.000000	630.000000	2091.000000	6.843200	6.612600	0.049195	0.060861
2071.000000	1.000000	20100.000000	34536.000000	14.748800	15.066700	0.048488	0.053038
2072.000000	1.000000	4059.000000	7535.000000	7.177900	7.673300	0.062800	0.064364
2073.000000	1.000000	21886.000000	53184.000000	16.635900	17.227200	0.044732	0.050535
2074.000000	0.000000	2032.000000	6687.000000	6.349700	7.626500	0.098032	0.159840
2075.000000	1.000000	23920.000000	51922.000000	15.019300	16.021700	0.064161	0.070862
2076.000000	0.000000	1338.000000	5803.000000	9.956900	9.307900	0.138905	0.067340
2077.000000	1.000000	22470.000000	50564.000000	15.526600	16.292300	0.067185	0.078288
2078.000000	1.000000	2058.000000	6783.000000	10.840000	10.357100	0.114176	0.141301
2079.000000	1.000000	14544.000000	40037.000000	18.801400	18.631600	0.055319	0.054990
2080.000000	1.000000	3968.000000	6956.000000	15.230800	15.485300	0.081396	0.086671
2081.000000	1.000000	20828.000000	46240.000000	19.363300	20.082900	0.055366	0.047655
2082.000000	1.000000	2153.000000	4488.000000	13.810700	14.910400	0.079186	0.067704
2083.000000	1.000000	17636.000000	35313.000000	20.302900	20.625600	0.035608	0.038064
2084.000000	1.000000	3723.000000	8017.000000	8.624200	7.418900	0.151165	0.110889
2085.000000	1.000000	19314.000000	31292.000000	13.749200	13.218100	0.086612	0.077674
2086.000000	1.000000	3737.000000	4463.000000	5.661600	6.854000	0.109760	0.101952
2087.000000	1.000000	25616.000000	30825.000000	12.290200	12.175800	0.082254	0.082484
2088.000000	1.000000	4165.000000	4314.000000	10.997600	10.661800	0.118680	0.050490
2089.000000	1.000000	17330.000000	33224.000000	15.444300	15.792200	0.079637	0.080202
2090.000000	1.000000	6091.000000	12859.000000	12.571300	12.527900	0.071717	0.065690
2091.000000	1.000000	27473.000000	53193.000000	19.575200	20.281400	0.056027	0.048885
2092.000000	1.000000	4899.000000	7878.000000	11.701100	12.648100	0.067444	0.068435
2093.000000	0.000000	15864.000000	37758.000000	21.194700	22.106600	0.032761	0.039720
2094.000000	1.000000	4539.000000	4841.000000	11.363700	11.573100	0.090300	0.067133
2095.000000	1.000000	23840.000000	43091.000000	17.538100	18.505600	0.065025	0.051756
2096.000000	1.000000	2435.000000	7711.000000	10.498600	10.623800	0.081853	0.076674
2097.000000	1.000000	20033.000000	57032.000000	17.785100	18.018000	0.052670	0.052258
2098.000000	1.000000	4828.000000	13237.000000	12.879300	13.099000	0.047742	0.054803
2099.000000	1.000000	21319.000000	54304.000000	21.158000	22.118700	0.040885	0.038967
2100.000000	1.000000	4158.000000	12908.000000	10.976500	11.344300	0.057073	0.051484
2101.000000	1.000000	36286.000000	56731.000000	19.206200	20.634800	0.050221	0.042189
2102.000000	1.000000	3067.000000	9060.000000	11.546200	12.721500	0.041412	0.057600
2103.000000	0.000000	27077.000000	55389.000000	20.033800	20.991800	0.033636	0.040200
2104.000000	0.000000	2419.000000	9379.000000	11.350800	12.302800	0.147763	0.063807
2105.000000	1.000000	26503.000000	42182.000000	18.851000	19.528400	0.043098	0.044902
2106.000000	1.000000	4923.000000	11992.000000	13.122400	12.855900	0.093758	0.064212
2107.000000	1.000000	37328.000000	52579.000000	19.118100	20.317200	0.052533	0.042890
2108.000000	0.000000	1915.000000	1355.000000	2.194000	2.459200	0.028832	0.024336
2109.000000	1.000000	6186.000000	6177.000000	2.979400	3.254400	0.023716	0.022052
2110.000000	0.000000	2154.000000	659.000000	1.872200	2.109500	0.041902	0.036328
2111.000000	1.000000	7206.000000	5461.000000	2.753700	2.928800	0.016487	0.024211
2112.000000	1.000000	1655.000000	2561.000000	1.989800	2.131900	0.036826	0.032833
2113.000000	0.000000	992.000000	541.000000	2.406500	2.451200	0.020880	0.023839
2114.000000	1.000000	1501.000000	1087.000000	1.532200	1.790800	0.032364	0.032256
2115.000000	1.000000	1662.000000	712.000000	2.574400	2.830900	0.020363	0.017662
2116.000000	0.000000	621.000000	306.000000	0.648000	12.334700	0.127663	0.057456
2117.000000	1.000000	2392.000000	1149.000000	2.215100	2.343300	0.012905	0.019460
2118.000000	1.000000	1284.000000	487.000000	1.113500	1.080000	0.086554	0.063152
2119.000000	0.000000	1856.000000	743.000000	2.299400	2.862800	0.021609	0.033051
2120.000000	1.000000	1244.000000	1038.000000	1.257800	1.245100	0.037869	0.085849
2121.000000	1.000000	3430.000000	1360.000000	2.515200	2.695400	0.014352	0.017556
2122.000000	1.000000	5717.000000	9080.000000	2.027400	2.002200	0.076784	0.059536
2123.000000	1.000000	11959.000000	9847.000000	3.324100	3.368700	0.026504	0.031542
2124.000000	1.000000	5000.000000	4810.000000	0.468000	0.473900	0.109098	0.146000
2125.000000	1.000000	10196.000000	12601.000000	2.225100	2.296500	0.020449	0.021374
2126.000000	0.000000	2574.000000	4052.000000	0.747400	0.800900	0.102528	0.110556
2127.000000	1.000000	9216.000000	16136.000000	2.106200	2.098400	0.031506	0.038612
2128.000000	1.000000	3084.000000	3524.000000	1.501700	1.751900	0.041534	0.033197
2129.000000	1.000000	8602.000000	6704.000000	2.382400	2.629600	0.024649	0.026962
2130.000000	1.000000	3369.000000	2209.000000	0.337300	0.369200	0.289229	0.198114
2131.000000	1.000000	9741.000000	10694.000000	2.974400	3.156000	0.018117	0.022861
2132.000000	1.000000	3114.000000	6195.000000	1.106500	1.173900	0.090601	0.056311
2133.000000	1.000000	9214.000000	9381.000000	2.615600	2.712100	0.020335	0.018934
2134.000000	1.000000	4978.000000	7650.000000	1.663600	1.762900	0.047393	0.051484
2135.000000	1.000000	10686.000000	17309.000000	2.940700	3.154100	0.014520	0.019072
2136.000000	1.000000	4267.000000	1367.000000	4.423800	4.215100	0.162732	0.131116
2137.000000	1.000000	4307.000000	1106.000000	8.077600	6.504700	0.054242	0.028764
2138.000000	1.000000	2984.000000	2614.000000	4.436900	4.421300	0.103942	0.100426
2139.000000	1.000000	6277.000000	11409.000000	7.998900	8.515500	0.047480	0.067133
2140.000000	1.000000	2842.000000	1835.000000	4.663000	4.461000	0.110091	0.112426
2141.000000	1.000000	5124.000000	1914.000000	7.692700	7.682800	0.049107	0.041209
2142.000000	0.000000	2686.000000	610.000000	3.977100	2.944500	0.117512	0.116486
2143.000000	1.000000	1788.000000	398.000000	9.730100	10.696000	0.056454	0.062101
2144.000000	0.000000	356.000000	298.000000	1.443500	4.294000	0.134616	0.026276
2145.000000	1.000000	5224.000000	3841.000000	7.420700	7.719200	0.077674	0.152803
2146.000000	0.000000	116.000000	212.000000	1.880900	1.846900	0.002070	0.005069
2147.000000	1.000000	2043.000000	723.000000	6.247000	6.433400	0.074365	0.068330
2148.000000	1.000000	2444.000000	1232.000000	5.067400	6.009900	0.095049	0.144856
2149.000000	0.000000	526.000000	690.000000	12.870900	12.980700	0.078344	0.030137
2150.000000	1.000000	6770.000000	3410.000000	1.660400	1.614700	0.300523	0.193600
2151.000000	1.000000	18743.000000	16494.000000	2.863400	3.165700	0.115872	0.129888
2152.000000	1.000000	4811.000000	3187.000000	1.087600	0.927600	0.608244	0.413320
2153.000000	1.000000	15420.000000	8676.000000	6.667600	7.143200	0.075460	0.066100
2154.000000	1.000000	3544.000000	3065.000000	1.209900	1.050400	0.623942	0.365662
2155.000000	1.000000	20046.000000	13975.000000	6.477900	6.170100	0.086789	0.083637
2156.000000	1.000000	4769.000000	2026.000000	0.485700	0.583200	0.371003	0.316181
2157.000000	1.000000	7462.000000	3643.000000	3.700800	3.737600	0.083637	0.107847
2158.000000	0.000000	3193.000000	491.000000	1.272800	1.909200	0.466899	0.061058
2159.000000	1.000000	6928.000000	2217.000000	6.831200	7.780400	0.048841	0.030068
2160.000000	1.000000	6257.000000	2964.000000	1.298900	1.316300	0.354978	0.373443
2161.000000	1.000000	18988.000000	13458.000000	6.454100	6.776600	0.120548	0.139577
2162.000000	0.000000	6100.000000	3636.000000	3.178100	3.541900	0.321376	0.233096
2163.000000	1.000000	13973.000000	15722.000000	11.445300	11.601300	0.091023	0.081853
2164.000000	0.000000	182.000000	14.000000	12.315800		0.006757	
2165.000000	0.000000	17.000000	133.000000	14.758100	13.969900	0.030835	0.003770
2166.000000	0.000000	206.000000	89.000000	0.430800	10.151500	0.142960	0.002333
2167.000000	0.000000	9.000000	7.000000		29.704100		0.002181
2168.000000	0.000000	28.000000	4.000000				
2169.000000	0.000000	2.000000	2.000000				
2170.000000	0.000000	17.000000	24.000000	8.111500	5.697400	0.001989	0.001429
2171.000000	0.000000	3.000000	7.000000				
2172.000000	0.000000	182.000000	5.000000	0.222200		0.003969	
2173.000000	0.000000	36.000000	117.000000	25.703600	9.692700	0.084100	0.028258
2174.000000	0.000000	289.000000	18.000000	18.388000	5.742300	0.031755	0.002992
2175.000000	0.000000	4.000000	131.000000		9.060800		0.003832
2176.000000	0.000000	2.000000	5.000000				
2177.000000	0.000000	128.000000	14.000000	33.617500		0.008630	
2178.000000	0.000000	126.000000	680.000000	13.981800	16.000400	0.004872	0.048708
2179.000000	0.000000	366.000000	1856.000000	15.359900	13.296800	0.066461	0.082369
2180.000000	0.000000	31.000000	466.000000	13.723100	13.267900	0.046786	0.039800
2181.000000	0.000000	47.000000	158.000000	12.008100	11.362900	0.023348	0.039601
2182.000000	0.000000	55.000000	340.000000	15.644300	9.992500	0.013225	0.006257
2183.000000	0.000000	35.000000	544.000000	16.855100	14.281000	0.047132	0.066152
2184.000000	0.000000	48.000000	469.000000	12.956600	14.334300	0.070013	0.090000
2185.000000	0.000000	459.000000	815.000000	16.230700	12.374000	0.052487	0.097969
2186.000000	0.000000	783.000000	332.000000	2.884400	12.226400	0.004970	0.054289
2187.000000	0.000000	202.000000	981.000000	6.248200	12.324700	0.036596	0.104200
2188.000000	0.000000	106.000000	592.000000	18.029200	16.259200	0.043098	0.059049
2189.000000	0.000000	576.000000	376.000000	10.767500	15.035400	0.015700	0.075076
2190.000000	0.000000	173.000000	1167.000000	19.243400	15.071800	0.023932	0.084506
2191.000000	0.000000	1426.000000	1159.000000	21.422400	20.578500	0.051484	0.036596
2192.000000	0.000000	140.000000	310.000000	6.802900	5.179900	0.123763	0.091748
2193.000000	1.000000	1314.000000	1417.000000	14.537400	17.721200	0.044058	0.066874
2194.000000	1.000000	1272.000000	1290.000000	19.279100	18.877600	0.051212	0.042312
2195.000000	0.000000	330.000000	430.000000	20.234900	18.746300	0.019712	0.062250
2196.000000	1.000000	1448.000000	719.000000	6.104100	5.141000	0.063807	0.033452
2197.000000	0.000000	474.000000	1278.000000	9.315000	2.939300	0.043974	0.034262
2198.000000	0.000000	1032.000000	148.000000	9.162500	7.752700	0.143641	0.053685
2199.000000	0.000000	502.000000	956.000000	15.835700	13.546100	0.108768	0.029998
2200.000000	1.000000	1664.000000	261.000000	16.672000	18.164000	0.056501	0.076176
2201.000000	1.000000	2774.000000	1824.000000	24.877600	28.440800	0.045454	0.034745
2202.000000	1.000000	1587.000000	676.000000	8.723700	7.608500	0.055696	0.042477
2203.000000	1.000000	4691.000000	1709.000000	10.823800	10.230800	0.071770	0.047437
2204.000000	0.000000	368.000000	788.000000	6.479000	0.922700	0.054382	0.267392
2205.000000	1.000000	3015.000000	1841.000000	9.750900	9.572500	0.094495	0.049062
2206.000000	1.000000	2679.000000	745.000000	13.930900	14.804800	0.087379	0.053870
2207.000000	0.000000	865.000000	1085.000000	13.662000	11.643900	0.043431	0.004199
